UserId,VisitMonth,Attraction,UserVisitFrequency,UserHolidayVisitor,UserAttractionVisitCount,UserEngagementScore,UserCountryVariety,UserAttractionVariety,AttractionEngagementScore,UserGroupAffinity,VisitMode
22907,12,Sacred Monkey Forest Sanctuary,2,1.0,2,10.0,1,1,56311.99999999999,1.0,Friends
37425,12,Sacred Monkey Forest Sanctuary,4,0.25,1,15.0,1,2,56311.99999999999,0.75,Solo
41203,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Couples
20065,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Couples
73245,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,1.0,Family
73646,12,Sacred Monkey Forest Sanctuary,2,0.5,1,9.0,1,2,56311.99999999999,0.5,Solo
84875,12,Sacred Monkey Forest Sanctuary,9,0.2222222222222222,3,34.0,1,6,56311.99999999999,0.6666666666666666,Family
23629,12,Sacred Monkey Forest Sanctuary,2,1.0,2,8.0,1,1,56311.99999999999,1.0,Family
30759,12,Sacred Monkey Forest Sanctuary,3,0.6666666666666666,2,10.0,1,2,56311.99999999999,1.0,Family
1684,12,Sacred Monkey Forest Sanctuary,3,1.0,1,11.0,1,3,56311.99999999999,1.0,Friends
68604,12,Sacred Monkey Forest Sanctuary,2,1.0,1,10.0,1,2,56311.99999999999,0.0,Couples
58348,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Couples
54465,12,Sacred Monkey Forest Sanctuary,3,1.0,2,14.0,1,2,56311.99999999999,1.0,Friends
75591,12,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,0.0,Couples
61160,11,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,1.0,Family
19406,12,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,0.0,Couples
69671,12,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,0.0,Couples
88159,12,Sacred Monkey Forest Sanctuary,3,1.0,1,9.0,1,3,56311.99999999999,0.0,Couples
46158,12,Sacred Monkey Forest Sanctuary,2,1.0,2,10.0,1,1,56311.99999999999,1.0,Family
65716,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,1.0,Family
26929,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Couples
19138,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
54930,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Couples
22292,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Solo
61847,12,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,0.0,Couples
39638,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Couples
75270,12,Sacred Monkey Forest Sanctuary,12,0.0833333333333333,6,56.0,1,5,56311.99999999999,0.4166666666666667,Couples
81565,12,Sacred Monkey Forest Sanctuary,2,1.0,1,6.0,1,2,56311.99999999999,0.0,Couples
1286,11,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Friends
21885,12,Sacred Monkey Forest Sanctuary,1,1.0,1,3.0,1,1,56311.99999999999,1.0,Family
59594,12,Sacred Monkey Forest Sanctuary,4,0.75,2,15.0,1,3,56311.99999999999,0.25,Couples
54832,12,Sacred Monkey Forest Sanctuary,2,1.0,1,10.0,1,2,56311.99999999999,0.0,Couples
62637,12,Sacred Monkey Forest Sanctuary,3,0.3333333333333333,1,13.0,1,3,56311.99999999999,0.6666666666666666,Solo
66466,12,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,1.0,Family
12514,12,Sacred Monkey Forest Sanctuary,6,0.3333333333333333,3,27.0,1,4,56311.99999999999,0.6666666666666666,Family
26721,12,Sacred Monkey Forest Sanctuary,1,1.0,1,3.0,1,1,56311.99999999999,0.0,Couples
57888,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Couples
59214,12,Sacred Monkey Forest Sanctuary,3,1.0,1,15.0,1,3,56311.99999999999,0.0,Solo
16818,12,Sacred Monkey Forest Sanctuary,5,0.2,1,18.0,1,4,56311.99999999999,0.2,Family
35966,12,Sacred Monkey Forest Sanctuary,3,0.3333333333333333,2,12.0,1,2,56311.99999999999,0.3333333333333333,Friends
43752,12,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,1.0,Family
25167,12,Sacred Monkey Forest Sanctuary,2,1.0,1,10.0,1,2,56311.99999999999,1.0,Family
17509,12,Sacred Monkey Forest Sanctuary,2,1.0,2,10.0,1,1,56311.99999999999,1.0,Friends
12493,12,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,0.0,Couples
50006,2,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Family
59886,11,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,1.0,Friends
88096,12,Sacred Monkey Forest Sanctuary,1,1.0,1,5.0,1,1,56311.99999999999,0.0,Couples
86495,11,Sacred Monkey Forest Sanctuary,2,0.0,2,10.0,1,1,56311.99999999999,1.0,Friends
71335,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
43469,12,Sacred Monkey Forest Sanctuary,1,1.0,1,4.0,1,1,56311.99999999999,0.0,Couples
62902,9,Sacred Monkey Forest Sanctuary,5,0.0,3,23.0,1,3,56311.99999999999,0.2,Couples
842,11,Sacred Monkey Forest Sanctuary,3,0.0,1,11.0,1,3,56311.99999999999,0.0,Couples
79806,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
79106,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
40004,8,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
38965,11,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
57241,11,Sacred Monkey Forest Sanctuary,5,0.0,2,22.0,1,4,56311.99999999999,0.4,Couples
83593,11,Sacred Monkey Forest Sanctuary,5,0.0,1,16.0,1,3,56311.99999999999,0.0,Solo
51833,11,Sacred Monkey Forest Sanctuary,3,0.0,2,13.0,1,2,56311.99999999999,0.0,Couples
45575,10,Sacred Monkey Forest Sanctuary,3,0.0,2,15.0,1,2,56311.99999999999,0.0,Couples
83403,11,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,1.0,Friends
21800,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
40371,11,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.0,Couples
33602,11,Sacred Monkey Forest Sanctuary,2,0.0,2,10.0,1,1,56311.99999999999,0.0,Couples
80509,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Family
21032,11,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.0,Couples
43991,11,Sacred Monkey Forest Sanctuary,9,0.3333333333333333,2,41.0,1,6,56311.99999999999,0.3333333333333333,Friends
20101,11,Sacred Monkey Forest Sanctuary,8,0.25,3,38.0,1,4,56311.99999999999,0.5,Couples
21002,11,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Solo
66976,11,Sacred Monkey Forest Sanctuary,2,0.0,2,10.0,1,1,56311.99999999999,1.0,Friends
28784,11,Sacred Monkey Forest Sanctuary,4,0.0,1,13.0,1,3,56311.99999999999,0.75,Family
42092,11,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.5,Friends
47891,10,Sacred Monkey Forest Sanctuary,4,0.0,2,17.0,1,3,56311.99999999999,1.0,Friends
53973,11,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
75059,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
20317,11,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.0,Couples
76909,11,Sacred Monkey Forest Sanctuary,3,0.0,1,15.0,1,3,56311.99999999999,0.0,Couples
86520,11,Sacred Monkey Forest Sanctuary,2,0.0,1,7.0,1,2,56311.99999999999,1.0,Family
69256,8,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Family
43343,11,Sacred Monkey Forest Sanctuary,3,0.0,1,15.0,1,3,56311.99999999999,1.0,Friends
36630,11,Sacred Monkey Forest Sanctuary,5,0.2,3,23.0,1,3,56311.99999999999,0.6,Family
46043,11,Sacred Monkey Forest Sanctuary,3,0.0,1,13.0,1,3,56311.99999999999,1.0,Friends
85645,11,Sacred Monkey Forest Sanctuary,2,0.0,1,7.0,1,2,56311.99999999999,0.0,Couples
6578,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
59262,11,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
2322,11,Sacred Monkey Forest Sanctuary,2,0.0,2,8.0,1,1,56311.99999999999,1.0,Friends
59472,11,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,1.0,Friends
22780,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
86490,11,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,0.0,Couples
33842,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
38379,11,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
48560,11,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Friends
77923,10,Sacred Monkey Forest Sanctuary,3,0.0,2,6.999999999999999,1,2,56311.99999999999,1.0,Family
38836,11,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,0.0,Couples
38110,11,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,0.0,Couples
15549,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
36219,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
14472,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
28964,11,Sacred Monkey Forest Sanctuary,2,0.0,2,6.0,1,1,56311.99999999999,1.0,Family
23832,11,Sacred Monkey Forest Sanctuary,2,0.0,2,8.0,1,1,56311.99999999999,1.0,Friends
38620,11,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.0,Couples
39924,11,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,1.0,Friends
58141,10,Sacred Monkey Forest Sanctuary,3,0.0,1,15.0,1,3,56311.99999999999,0.0,Couples
77358,11,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
54424,11,Sacred Monkey Forest Sanctuary,5,0.0,2,17.0,1,3,56311.99999999999,0.4,Couples
27001,10,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Solo
20211,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
2449,11,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.0,Couples
56064,11,Sacred Monkey Forest Sanctuary,3,0.0,2,15.0,1,2,56311.99999999999,1.0,Friends
18783,11,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
46208,11,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
41136,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
70751,11,Sacred Monkey Forest Sanctuary,8,0.125,1,33.0,1,7,56311.99999999999,0.375,Couples
86510,11,Sacred Monkey Forest Sanctuary,4,0.25,3,12.0,1,2,56311.99999999999,0.0,Couples
46093,11,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.0,Couples
73421,11,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Solo
21907,10,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.0,Solo
54148,2,Sacred Monkey Forest Sanctuary,2,0.0,2,10.0,1,1,56311.99999999999,1.0,Family
26141,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
70273,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
63138,10,Sacred Monkey Forest Sanctuary,14,0.0,4,57.0,1,7,56311.99999999999,0.3571428571428571,Couples
57016,11,Sacred Monkey Forest Sanctuary,12,0.1666666666666666,2,49.0,1,7,56311.99999999999,0.6666666666666666,Couples
9624,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
10723,11,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
86375,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
34781,10,Sacred Monkey Forest Sanctuary,2,0.0,2,10.0,1,1,56311.99999999999,0.0,Couples
83171,10,Sacred Monkey Forest Sanctuary,4,0.0,1,17.0,1,3,56311.99999999999,0.5,Friends
64335,10,Sacred Monkey Forest Sanctuary,2,0.0,2,9.0,1,1,56311.99999999999,0.5,Couples
73509,10,Sacred Monkey Forest Sanctuary,4,0.0,2,18.0,1,3,56311.99999999999,1.0,Friends
85910,10,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
9694,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Family
28545,10,Sacred Monkey Forest Sanctuary,2,0.0,2,8.0,1,1,56311.99999999999,0.0,Couples
36962,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
82189,10,Sacred Monkey Forest Sanctuary,7,0.1428571428571428,5,31.0,1,3,56311.99999999999,0.2857142857142857,Couples
66378,10,Sacred Monkey Forest Sanctuary,9,0.0,2,36.0,1,6,56311.99999999999,0.2222222222222222,Couples
29051,10,Sacred Monkey Forest Sanctuary,2,0.0,2,8.0,1,1,56311.99999999999,0.0,Couples
35119,10,Sacred Monkey Forest Sanctuary,1,0.0,1,2.0,1,1,56311.99999999999,0.0,Couples
65681,10,Sacred Monkey Forest Sanctuary,3,0.0,2,10.0,1,2,56311.99999999999,1.0,Friends
49821,10,Sacred Monkey Forest Sanctuary,5,0.0,1,21.0,1,5,56311.99999999999,0.2,Couples
10389,9,Sacred Monkey Forest Sanctuary,4,0.0,2,16.0,1,2,56311.99999999999,0.0,Couples
7246,9,Sacred Monkey Forest Sanctuary,4,0.0,1,18.0,1,4,56311.99999999999,0.75,Friends
61195,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Family
88085,10,Sacred Monkey Forest Sanctuary,1,0.0,1,2.0,1,1,56311.99999999999,0.0,Couples
9956,10,Sacred Monkey Forest Sanctuary,3,0.0,1,14.0,1,3,56311.99999999999,1.0,Friends
24782,10,Sacred Monkey Forest Sanctuary,2,0.0,2,10.0,1,1,56311.99999999999,0.0,Couples
58334,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
6032,10,Sacred Monkey Forest Sanctuary,2,0.0,2,10.0,1,1,56311.99999999999,0.0,Couples
11927,10,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,1.0,Friends
40692,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
8302,10,Sacred Monkey Forest Sanctuary,3,0.0,2,11.0,1,2,56311.99999999999,0.6666666666666666,Friends
71914,10,Sacred Monkey Forest Sanctuary,2,0.0,2,8.0,1,1,56311.99999999999,0.0,Couples
51251,10,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,1.0,Family
17352,10,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Family
43865,10,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,0.0,Couples
60790,10,Sacred Monkey Forest Sanctuary,2,0.0,2,8.0,1,1,56311.99999999999,0.0,Couples
56045,10,Sacred Monkey Forest Sanctuary,2,0.0,2,8.0,1,1,56311.99999999999,0.0,Couples
65680,9,Sacred Monkey Forest Sanctuary,2,0.0,2,4.0,1,1,56311.99999999999,1.0,Family
37087,10,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
49782,10,Sacred Monkey Forest Sanctuary,3,0.0,1,12.0,1,3,56311.99999999999,0.0,Couples
13579,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Solo
2108,10,Sacred Monkey Forest Sanctuary,3,0.0,2,14.0,1,2,56311.99999999999,0.6666666666666666,Solo
9406,10,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,1.0,Family
71386,10,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.5,Couples
14379,10,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,1.0,Family
71725,10,Sacred Monkey Forest Sanctuary,3,0.0,1,9.0,1,3,56311.99999999999,1.0,Friends
71189,10,Sacred Monkey Forest Sanctuary,2,0.0,2,10.0,1,1,56311.99999999999,0.0,Couples
20413,10,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.0,Couples
28978,10,Sacred Monkey Forest Sanctuary,2,0.0,1,7.0,1,2,56311.99999999999,0.0,Solo
53872,10,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.0,Couples
75539,10,Sacred Monkey Forest Sanctuary,3,0.0,1,11.0,1,3,56311.99999999999,1.0,Friends
84262,10,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,1.0,Friends
69566,10,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Family
4217,10,Sacred Monkey Forest Sanctuary,3,0.0,2,12.0,1,2,56311.99999999999,0.6666666666666666,Couples
26333,10,Sacred Monkey Forest Sanctuary,16,0.125,4,74.0,1,6,56311.99999999999,0.6875,Solo
67211,10,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,0.0,Couples
80948,10,Sacred Monkey Forest Sanctuary,2,0.0,1,9.0,1,2,56311.99999999999,1.0,Family
5716,10,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.0,Couples
66941,10,Sacred Monkey Forest Sanctuary,3,0.0,1,14.0,1,3,56311.99999999999,0.0,Couples
40884,10,Sacred Monkey Forest Sanctuary,2,0.0,2,8.0,1,1,56311.99999999999,1.0,Friends
10654,10,Sacred Monkey Forest Sanctuary,6,0.5,2,25.0,1,4,56311.99999999999,0.6666666666666666,Family
22737,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
38667,10,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.0,Couples
59662,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
29058,10,Sacred Monkey Forest Sanctuary,1,0.0,1,1.0,1,1,56311.99999999999,0.0,Couples
60526,10,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,0.0,Couples
8950,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
49649,10,Sacred Monkey Forest Sanctuary,3,0.0,1,13.0,1,3,56311.99999999999,0.6666666666666666,Family
77383,10,Sacred Monkey Forest Sanctuary,3,0.0,1,11.0,1,3,56311.99999999999,1.0,Family
14126,10,Sacred Monkey Forest Sanctuary,5,0.6,3,15.0,1,3,56311.99999999999,0.2,Solo
58656,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
16491,10,Sacred Monkey Forest Sanctuary,1,0.0,1,1.0,1,1,56311.99999999999,0.0,Couples
31295,10,Sacred Monkey Forest Sanctuary,2,0.0,2,6.0,1,1,56311.99999999999,0.0,Couples
11384,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Family
57986,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
70516,10,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Friends
49083,10,Sacred Monkey Forest Sanctuary,3,0.0,1,15.0,1,2,56311.99999999999,1.0,Friends
21736,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Family
22247,8,Sacred Monkey Forest Sanctuary,3,0.0,2,12.0,1,2,56311.99999999999,1.0,Friends
87304,9,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
79692,10,Sacred Monkey Forest Sanctuary,5,0.0,2,16.0,1,3,56311.99999999999,0.0,Couples
83606,9,Sacred Monkey Forest Sanctuary,2,0.0,2,8.0,1,1,56311.99999999999,0.0,Couples
73172,10,Sacred Monkey Forest Sanctuary,3,0.0,1,13.0,1,3,56311.99999999999,0.0,Couples
3832,10,Sacred Monkey Forest Sanctuary,3,0.0,1,12.0,1,3,56311.99999999999,1.0,Friends
41256,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
4804,10,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.0,Couples
4428,9,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,1.0,Family
36927,10,Sacred Monkey Forest Sanctuary,4,0.25,4,14.0,1,1,56311.99999999999,0.25,Couples
82987,10,Sacred Monkey Forest Sanctuary,8,0.0,2,36.0,1,6,56311.99999999999,0.25,Couples
47578,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Solo
72453,10,Sacred Monkey Forest Sanctuary,2,0.0,2,10.0,1,1,56311.99999999999,0.0,Solo
58233,10,Sacred Monkey Forest Sanctuary,2,0.0,1,6.0,1,2,56311.99999999999,0.0,Solo
36818,10,Sacred Monkey Forest Sanctuary,3,0.0,1,8.0,1,3,56311.99999999999,1.0,Friends
44851,9,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
65965,10,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.0,Couples
42866,8,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
42699,10,Sacred Monkey Forest Sanctuary,3,0.0,2,9.0,1,2,56311.99999999999,0.0,Couples
7203,10,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,0.5,Couples
52708,9,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,0.0,Couples
63259,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
40176,10,Sacred Monkey Forest Sanctuary,2,0.0,1,7.0,1,2,56311.99999999999,0.0,Couples
18444,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
28072,9,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
84861,11,Sacred Monkey Forest Sanctuary,7,0.0,2,25.999999999999996,1,4,56311.99999999999,0.8571428571428571,Friends
56772,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
24984,9,Sacred Monkey Forest Sanctuary,2,0.0,2,10.0,1,1,56311.99999999999,0.0,Couples
57915,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Solo
67364,9,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Family
61692,10,Sacred Monkey Forest Sanctuary,3,0.0,1,15.0,1,2,56311.99999999999,0.0,Solo
40702,10,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
69921,9,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
34075,9,Sacred Monkey Forest Sanctuary,4,0.0,1,17.0,1,4,56311.99999999999,0.0,Couples
70749,9,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Solo
69213,9,Sacred Monkey Forest Sanctuary,1,0.0,1,3.0,1,1,56311.99999999999,0.0,Couples
42847,9,Sacred Monkey Forest Sanctuary,6,0.0,3,27.0,1,2,56311.99999999999,0.3333333333333333,Couples
55877,9,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.0,Couples
10530,9,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
85786,9,Sacred Monkey Forest Sanctuary,4,0.0,3,16.0,1,2,56311.99999999999,1.0,Family
37950,9,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
8425,9,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.0,Couples
85609,9,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Family
67329,9,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,0.0,Couples
73551,9,Sacred Monkey Forest Sanctuary,1,0.0,1,4.0,1,1,56311.99999999999,1.0,Family
43829,9,Sacred Monkey Forest Sanctuary,2,0.0,1,8.0,1,2,56311.99999999999,0.0,Couples
79132,9,Sacred Monkey Forest Sanctuary,4,0.0,1,20.0,1,3,56311.99999999999,0.0,Couples
10563,9,Sacred Monkey Forest Sanctuary,3,0.0,2,15.0,1,2,56311.99999999999,0.0,Solo
17831,9,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Friends
78418,9,Sacred Monkey Forest Sanctuary,6,0.0,4,26.0,1,3,56311.99999999999,0.0,Couples
64450,9,Sacred Monkey Forest Sanctuary,1,0.0,1,5.0,1,1,56311.99999999999,1.0,Family
62605,9,Sacred Monkey Forest Sanctuary,3,0.0,1,6.999999999999999,1,2,56311.99999999999,0.0,Solo
13403,9,Sacred Monkey Forest Sanctuary,2,0.0,1,10.0,1,2,56311.99999999999,0.0,Couples
